"longitude","latitude","sst","chlc","wind_speed","wind_direction","phoebastria_immutabilis","nyear","nmonth"
-117.889244,28.305943,17.685423,0.11877988,4.8312006,297.8911,1,2014,2
-120.657936,28.326498,16.57123,0.11306395,4.481841,282.2376,1,2014,2
-119.95559,28.333742,16.645805,0.09958633,4.7945175,287.60355,1,2014,2
-121.999596,28.33454,17.072857,0.076862216,4.4769855,273.20114,1,2014,2
-117.73963,28.347933,17.698097,0.11319955,4.8345113,296.14105,1,2014,2
-124.767265,28.349089,17.689384,0.052470244,3.7320235,252.53607,1,2014,2
-125.7562,28.361797,17.566984,0.053349826,3.498471,244.9732,1,2014,2
-118.55385,28.367073,17.280727,0.11903389,5.0731153,299.39465,1,2014,2
-118.46587,28.367727,17.418453,0.12744606,4.9530797,300.44794,1,2014,2
-120.446526,28.39303,16.658548,0.109952845,4.5647783,283.4274,1,2014,2
-137.56854,28.403688,19.674074,0.05592913,2.2844913,136.24152,1,2014,2
-121.742,28.417797,16.98918,0.0836861,4.5354714,276.07513,1,2014,2
-123.21786,28.426224,17.735025,0.06267374,4.2860003,265.04764,1,2014,2
-115.08897,28.430426,17.186228,0.280125,6.0110064,314.19116,1,2014,2
-117.47889,28.449272,17.77166,0.1038848,5.040258,297.02258,1,2014,2
-126.01277,28.451317,17.593134,0.0530878,3.3948343,240.33885,1,2014,2
-137.94026,28.453184,19.576193,0.051870704,2.1936727,137.2168,1,2014,2
-118.238945,28.456303,17.565985,0.1259379,4.8782988,299.876,1,2014,2
-138.00008,28.468382,19.600008,0.055271227,2.1497908,135.75385,1,2014,2
-120.0874,28.500229,16.521,0.11705743,4.602445,287.05698,1,2014,2
-118.32906,28.500273,17.22668,0.13780542,5.0661426,301.27408,1,2014,2
-119.46161,28.500282,17.017994,0.10931987,5.1328063,293.41846,1,2014,2
-118.18612,28.500282,17.220617,0.14259736,4.94259,300.92398,1,2014,2
-125.22306,28.50057,17.569736,0.049192686,3.583769,254.29617,1,2014,2
-123.348236,28.500652,17.658846,0.062458474,4.173883,267.52832,1,2014,2
-119.9744,28.50161,16.509262,0.1108425,4.8023534,290.09525,1,2014,2
-119.54078,28.502012,16.679111,0.09731513,4.9883866,290.90558,1,2014,2
-120.38945,28.503952,16.575094,0.12170341,4.5467353,285.56458,1,2014,2
-125.262024,28.504065,17.573118,0.050633367,3.513531,250.89465,1,2014,2
-122.99521,28.504341,17.685978,0.05777486,4.3200116,269.86737,1,2014,2
-118.82281,28.504343,17.293686,0.11559181,5.238263,297.8859,1,2014,2
-117.78836,28.504505,17.22327,0.14199749,4.84285,298.89374,1,2014,2
-125.99357,28.505947,17.41162,0.05244273,3.3427086,245.42838,1,2014,2
-119.09044,28.514599,17.238338,0.12017448,5.255188,295.83365,1,2014,2
-117.275604,28.515413,17.26496,0.14303344,5.1176558,297.9671,1,2014,2
-121.89181,28.515806,16.897278,0.07730484,4.529945,276.5916,1,2014,2
-116.071266,28.516197,17.500303,0.15006293,5.755432,304.38034,1,2014,2
-138.12991,28.524048,19.411747,0.057681747,2.059733,132.4421,1,2014,2
-117.15478,28.52739,17.44947,0.13371402,5.3498597,299.20023,1,2014,2
-126.02362,28.527512,17.385895,0.05341955,3.1262279,242.77924,1,2014,2
