"longitude","latitude","sst","chlc","phoebastria_immutabilis","nyear","nmonth"
-125.74254,28.990244,17.45969,0.066532835,1,2014,1
-118.37841,28.996532,17.539827,0.11971952,1,2014,1
-118.629845,29.003242,17.653011,0.12245892,1,2014,1
-122.76692,29.00412,17.071854,0.10038645,1,2014,1
-120.37823,29.004217,16.7048,0.16915572,1,2014,1
-118.951256,29.005857,17.419735,0.11678981,1,2014,1
-119.73569,29.009457,16.89688,0.15043189,1,2014,1
-118.39742,29.0136,17.66775,0.11247104,1,2014,1
-119.737816,29.01969,16.849964,0.15399118,1,2014,1
-119.02876,29.022196,17.292253,0.11759319,1,2014,1
-121.70959,29.02526,17.242472,0.102673404,1,2014,1
-120.335526,29.029709,16.685308,0.17641217,1,2014,1
-118.39759,29.034008,17.602251,0.135053,1,2014,1
-122.81371,29.034605,17.128592,0.10322693,1,2014,1
-118.64695,29.037338,17.598475,0.124326855,1,2014,1
-119.72997,29.03798,16.869293,0.15205386,1,2014,1
-125.74897,29.03953,17.431524,0.06592651,1,2014,1
-119.69825,29.041798,16.92415,0.14924908,1,2014,1
-122.86629,29.059862,17.162146,0.10484569,1,2014,1
-119.10708,29.059902,17.178972,0.12655139,1,2014,1
-118.42473,29.064518,17.538141,0.12434277,1,2014,1
-125.73733,29.066671,17.407448,0.07567332,1,2014,1
-119.70332,29.067417,16.863075,0.15537988,1,2014,1
-120.28058,29.06865,16.694199,0.1744208,1,2014,1
-119.12066,29.071709,17.179506,0.12945499,1,2014,1
-119.17986,29.077974,17.133076,0.12717411,1,2014,1
-118.66467,29.078087,17.535458,0.11656032,1,2014,1
-119.651566,29.081404,16.988176,0.14309913,1,2014,1
-119.60733,29.081593,17.041676,0.13936958,1,2014,1
-118.42812,29.084442,17.650833,0.11080929,1,2014,1
-122.915665,29.08688,17.161964,0.10453357,1,2014,1
-121.748215,29.089022,17.248943,0.108196154,1,2014,1
-120.227486,29.089422,16.699007,0.1768491,1,2014,1
-118.51085,29.091377,17.642649,0.10676895,1,2014,1
-125.752754,29.093008,17.4256,0.072436675,1,2014,1
-119.25165,29.095018,17.161783,0.12909661,1,2014,1
-118.49954,29.099337,17.663898,0.10951215,1,2014,1
-118.498795,29.100208,17.619318,0.11260866,1,2014,1
-122.97505,29.100323,17.232897,0.09836346,1,2014,1
-118.43668,29.100721,17.593748,0.11634927,1,2014,1
